fips,location,year,type,age,sex,count,population,rate,unstable,ci,lci,uci
27037,Dakota,2015-2019,Larynx,All Ages,Male,44,1038685,4,FALSE,(2.8 - 5.4),2.8,5.4
27037,Dakota,2015-2019,Mesothelioma,All Ages,Male,22,1038685,2.4,FALSE,(1.4 - 3.6),1.4,3.6
27037,Dakota,2010-2014,Non-Hodgkin lymphoma,All Ages,All,447,2025215,22.6,FALSE,(20.5 - 24.8),20.5,24.8
27037,Dakota,2005-2009,Pancreas,All Ages,Female,86,990593,9.6,FALSE,(7.6 - 11.9),7.6,11.9
27037,Dakota,2005-2009,Colorectal,All Ages,Male,368,959037,48.8,FALSE,(43.7 - 54.4),43.7,54.4
27037,Dakota,2015-2019,Lung and bronchus,All Ages,All,1261,2107265,53.8,FALSE,(50.8 - 57.0),50.8,57
27037,Dakota,2005-2009,Leukemia,All Ages,Female,122,990593,13.1,FALSE,(10.8 - 15.7),10.8,15.7
27037,Dakota,2005-2009,Kidney,All Ages,Male,175,959037,21.4,FALSE,(18.2 - 25.0),18.2,25
27037,Dakota,2005-2009,Oral and pharyngeal,All Ages,Male,152,959037,18,FALSE,(15.1 - 21.3),15.1,21.3
27037,Dakota,2010-2014,Bladder,All Ages,All,447,2025215,23.7,FALSE,(21.5 - 26.0),21.5,26
27037,Dakota,2015-2019,Melanoma,All Ages,Female,414,1068580,34.4,FALSE,(31.1 - 38.0),31.1,38
27037,Dakota,2005-2009,Lung and bronchus,All Ages,Male,469,959037,66.9,FALSE,(60.7 - 73.5),60.7,73.5
27037,Dakota,2005-2009,Esophagus,All Ages,Female,21,990593,2.5,FALSE,(1.5 - 3.8),1.5,3.8
27037,Dakota,2015-2019,Colorectal,All Ages,All,841,2107265,36.5,FALSE,(34.0 - 39.1),34,39.1
27037,Dakota,2005-2009,Acute myeloid leukemia,All Ages,All,72,1949630,4.2,FALSE,(3.3 - 5.3),3.3,5.3
27037,Dakota,2010-2014,Thyroid,All Ages,All,301,2025215,14.5,FALSE,(12.9 - 16.2),12.9,16.2
27037,Dakota,2015-2019,Kidney,All Ages,Female,135,1068580,10.6,FALSE,(8.9 - 12.7),8.9,12.7
27037,Dakota,2010-2014,Lung and bronchus,All Ages,Male,504,994972,58.3,FALSE,(53.1 - 63.9),53.1,63.9
27037,Dakota,2015-2019,All cancer types combined,All Ages,Male,5718,1038685,525.1,FALSE,(511.1 - 539.5),511.1,539.5
27037,Dakota,2015-2019,Pancreas,All Ages,Male,158,1038685,15.2,FALSE,(12.8 - 17.9),12.8,17.9
27037,Dakota,2010-2014,Colorectal,All Ages,All,701,2025215,35.2,FALSE,(32.6 - 38.0),32.6,38
27037,Dakota,2010-2014,Leukemia,All Ages,Female,147,1030243,14.2,FALSE,(12.0 - 16.8),12,16.8
27037,Dakota,2015-2019,Oral and pharyngeal,All Ages,All,316,2107265,12.5,FALSE,(11.2 - 14.0),11.2,14
27037,Dakota,2015-2019,Bladder,All Ages,All,488,2107265,21.5,FALSE,(19.6 - 23.6),19.6,23.6
27037,Dakota,2010-2014,Thyroid,All Ages,Male,61,994972,6.1,FALSE,(4.6 - 7.8),4.6,7.8
27037,Dakota,2005-2009,Leukemia,All Ages,All,291,1949630,17.2,FALSE,(15.2 - 19.3),15.2,19.3
27037,Dakota,2015-2019,Esophagus,All Ages,Male,72,1038685,6.1,FALSE,(4.7 - 7.7),4.7,7.7
27037,Dakota,2010-2014,Mesothelioma,All Ages,All,25,2025215,1.5,FALSE,(0.9 - 2.2),0.9,2.2
27037,Dakota,2015-2019,Lung and bronchus,All Ages,Male,593,1038685,56.2,FALSE,(51.6 - 61.1),51.6,61.1
27037,Dakota,2010-2014,Acute myeloid leukemia,All Ages,All,107,2025215,5.7,FALSE,(4.6 - 6.9),4.6,6.9
27037,Dakota,2005-2009,Chronic lymphocytic leukemia,All Ages,All,122,1949630,7.6,FALSE,(6.3 - 9.1),6.3,9.1
27037,Dakota,2005-2009,Colorectal,All Ages,All,767,1949630,46.2,FALSE,(42.9 - 49.7),42.9,49.7
27037,Dakota,2015-2019,Leukemia,All Ages,Female,153,1068580,12.8,FALSE,(10.8 - 15.1),10.8,15.1
27037,Dakota,2010-2014,Oral and pharyngeal,All Ages,All,236,2025215,10.9,FALSE,(9.5 - 12.5),9.5,12.5
27037,Dakota,2005-2009,Bladder,All Ages,Male,269,959037,39.9,FALSE,(35.1 - 45.3),35.1,45.3
27037,Dakota,2015-2019,Mesothelioma,All Ages,Female,11,1068580,1,FALSE,(0.5 - 1.8),0.5,1.8
27037,Dakota,2005-2009,Lung and bronchus,All Ages,Female,463,990593,52.1,FALSE,(47.4 - 57.2),47.4,57.2
27037,Dakota,2015-2019,Kidney,All Ages,Male,286,1038685,26,FALSE,(23.0 - 29.3),23,29.3
27037,Dakota,2005-2009,Non-Hodgkin lymphoma,All Ages,All,396,1949630,23.3,FALSE,(21.0 - 25.8),21,25.8
27037,Dakota,2015-2019,Kidney,All Ages,All,421,2107265,17.7,FALSE,(16.0 - 19.6),16,19.6
27037,Dakota,2010-2014,All cancer types combined,All Ages,All,9377,2025215,458.6,FALSE,(449.1 - 468.3),449.1,468.3
27037,Dakota,2015-2019,Brain and other nervous system,All Ages,Female,69,1068580,5.8,FALSE,(4.5 - 7.4),4.5,7.4
27037,Dakota,2015-2019,Chronic lymphocytic leukemia,All Ages,Female,53,1068580,4.1,FALSE,(3.1 - 5.4),3.1,5.4
27037,Dakota,2010-2014,Leukemia,All Ages,All,345,2025215,17.6,FALSE,(15.7 - 19.6),15.7,19.6
27037,Dakota,2005-2009,Oral and pharyngeal,All Ages,All,217,1949630,11.8,FALSE,(10.2 - 13.5),10.2,13.5
27037,Dakota,2010-2014,Lung and bronchus,All Ages,Female,534,1030243,50.4,FALSE,(46.1 - 54.9),46.1,54.9
27037,Dakota,2015-2019,Brain and other nervous system,All Ages,Male,93,1038685,8.4,FALSE,(6.7 - 10.3),6.7,10.3
27037,Dakota,2010-2014,Bladder,All Ages,Male,343,994972,42.1,FALSE,(37.6 - 47.0),37.6,47
27037,Dakota,2010-2014,Esophagus,All Ages,Male,52,994972,5.8,FALSE,(4.3 - 7.7),4.3,7.7
27037,Dakota,2005-2009,All cancer types combined,All Ages,Male,4236,959037,562.2,FALSE,(544.4 - 580.3),544.4,580.3
27037,Dakota,2010-2014,Chronic lymphocytic leukemia,All Ages,Female,50,1030243,4.7,FALSE,(3.5 - 6.2),3.5,6.2
27037,Dakota,2010-2014,Pancreas,All Ages,Male,107,994972,12.2,FALSE,(9.9 - 14.9),9.9,14.9
27037,Dakota,2015-2019,Non-Hodgkin lymphoma,All Ages,Female,236,1068580,18.5,FALSE,(16.1 - 21.1),16.1,21.1
27037,Dakota,2015-2019,Lung and bronchus,All Ages,Female,668,1068580,52.2,FALSE,(48.3 - 56.4),48.3,56.4
27037,Dakota,2010-2014,Melanoma,All Ages,Female,309,1030243,28,FALSE,(24.9 - 31.4),24.9,31.4
27037,Dakota,2005-2009,Pancreas,All Ages,Male,75,959037,10.6,FALSE,(8.2 - 13.4),8.2,13.4
27037,Dakota,2005-2009,Chronic lymphocytic leukemia,All Ages,Female,45,990593,5,FALSE,(3.6 - 6.7),3.6,6.7
27037,Dakota,2015-2019,Bladder,All Ages,Male,363,1038685,36.5,FALSE,(32.7 - 40.6),32.7,40.6
27037,Dakota,2015-2019,Acute myeloid leukemia,All Ages,All,104,2107265,4.8,FALSE,(3.9 - 5.9),3.9,5.9
27037,Dakota,2005-2009,Melanoma,All Ages,All,407,1949630,22.4,FALSE,(20.2 - 24.8),20.2,24.8
27037,Dakota,2010-2014,Kidney,All Ages,All,358,2025215,17,FALSE,(15.3 - 18.9),15.3,18.9
27037,Dakota,2005-2009,Liver and bile duct,All Ages,All,86,1949630,4.7,FALSE,(3.7 - 5.9),3.7,5.9
27037,Dakota,2010-2014,Non-Hodgkin lymphoma,All Ages,Female,208,1030243,19.6,FALSE,(17.0 - 22.6),17,22.6
27037,Dakota,2005-2009,Larynx,All Ages,All,57,1949630,3.4,FALSE,(2.6 - 4.4),2.6,4.4
27037,Dakota,2015-2019,Chronic lymphocytic leukemia,All Ages,Male,89,1038685,8.7,FALSE,(7.0 - 10.8),7,10.8
27037,Dakota,2005-2009,Larynx,All Ages,Female,9,990593,1.0 (UR),TRUE,(0.5 - 2.0),0.5,2
27037,Dakota,2005-2009,Esophagus,All Ages,Male,61,959037,9.1,FALSE,(6.8 - 11.8),6.8,11.8
27037,Dakota,2005-2009,Mesothelioma,All Ages,All,27,1949630,1.8,FALSE,(1.2 - 2.6),1.2,2.6
27037,Dakota,2010-2014,Liver and bile duct,All Ages,All,126,2025215,6,FALSE,(4.9 - 7.1),4.9,7.1
27037,Dakota,2005-2009,Non-Hodgkin lymphoma,All Ages,Female,181,990593,19.1,FALSE,(16.4 - 22.1),16.4,22.1
27037,Dakota,2005-2009,Bladder,All Ages,Female,62,990593,7.1,FALSE,(5.4 - 9.1),5.4,9.1
27037,Dakota,2005-2009,Thyroid,All Ages,All,222,1949630,11.2,FALSE,(9.8 - 12.8),9.8,12.8
27037,Dakota,2010-2014,Melanoma,All Ages,All,660,2025215,32.1,FALSE,(29.7 - 34.8),29.7,34.8
27037,Dakota,2005-2009,All cancer types combined,All Ages,Female,4161,990593,434.7,FALSE,(421.3 - 448.4),421.3,448.4
27037,Dakota,2015-2019,Melanoma,All Ages,All,959,2107265,41.5,FALSE,(38.8 - 44.2),38.8,44.2
27037,Dakota,2015-2019,Pancreas,All Ages,All,309,2107265,13.3,FALSE,(11.8 - 14.9),11.8,14.9
27037,Dakota,2005-2009,Acute myeloid leukemia,All Ages,Male,44,959037,5.8,FALSE,(4.1 - 7.9),4.1,7.9
27037,Dakota,2010-2014,Chronic lymphocytic leukemia,All Ages,Male,90,994972,9.5,FALSE,(7.6 - 11.8),7.6,11.8
27037,Dakota,2010-2014,Kidney,All Ages,Female,120,1030243,11.3,FALSE,(9.3 - 13.6),9.3,13.6
27037,Dakota,2015-2019,Non-Hodgkin lymphoma,All Ages,Male,277,1038685,26.4,FALSE,(23.3 - 29.9),23.3,29.9
27037,Dakota,2010-2014,Bladder,All Ages,Female,104,1030243,9.9,FALSE,(8.1 - 12.1),8.1,12.1
27037,Dakota,2015-2019,Esophagus,All Ages,All,89,2107265,3.5,FALSE,(2.8 - 4.3),2.8,4.3
27037,Dakota,2005-2009,Melanoma,All Ages,Male,206,959037,26.1,FALSE,(22.5 - 30.2),22.5,30.2
27037,Dakota,2015-2019,Brain and other nervous system,All Ages,All,162,2107265,7,FALSE,(6.0 - 8.3),6,8.3
27037,Dakota,2015-2019,Liver and bile duct,All Ages,All,201,2107265,8.5,FALSE,(7.3 - 9.8),7.3,9.8
27037,Dakota,2005-2009,Chronic lymphocytic leukemia,All Ages,Male,77,959037,11.5,FALSE,(9.0 - 14.5),9,14.5
27037,Dakota,2010-2014,Breast,All Ages,Female,1577,1030243,139.6,FALSE,(132.6 - 146.8),132.6,146.8
27037,Dakota,2015-2019,Leukemia,All Ages,All,370,2107265,16.6,FALSE,(14.9 - 18.4),14.9,18.4
27037,Dakota,2005-2009,Larynx,All Ages,Male,48,959037,6.3,FALSE,(4.6 - 8.5),4.6,8.5
27037,Dakota,2005-2009,Thyroid,All Ages,Female,162,990593,16,FALSE,(13.6 - 18.7),13.6,18.7
27037,Dakota,2010-2014,Non-Hodgkin lymphoma,All Ages,Male,239,994972,26.5,FALSE,(23.1 - 30.3),23.1,30.3
27037,Dakota,2015-2019,Bladder,All Ages,Female,125,1068580,9.8,FALSE,(8.2 - 11.8),8.2,11.8
27037,Dakota,2010-2014,Esophagus,All Ages,All,71,2025215,3.4,FALSE,(2.7 - 4.4),2.7,4.4
27037,Dakota,2010-2014,Melanoma,All Ages,Male,351,994972,38.7,FALSE,(34.6 - 43.2),34.6,43.2
27037,Dakota,2005-2009,Thyroid,All Ages,Male,60,959037,6.3,FALSE,(4.7 - 8.2),4.7,8.2
27037,Dakota,2010-2014,Pancreas,All Ages,All,205,2025215,10.6,FALSE,(9.2 - 12.2),9.2,12.2
27037,Dakota,2015-2019,Chronic lymphocytic leukemia,All Ages,All,142,2107265,6.1,FALSE,(5.1 - 7.2),5.1,7.2
27037,Dakota,2005-2009,All cancer types combined,All Ages,All,8397,1949630,485.8,FALSE,(475.1 - 496.6),475.1,496.6
27037,Dakota,2015-2019,Melanoma,All Ages,Male,545,1038685,51.5,FALSE,(47.1 - 56.2),47.1,56.2
27037,Dakota,2010-2014,Acute myeloid leukemia,All Ages,Male,56,994972,6.5,FALSE,(4.9 - 8.6),4.9,8.6
27037,Dakota,2005-2009,Kidney,All Ages,All,271,1949630,15.3,FALSE,(13.5 - 17.3),13.5,17.3
27037,Dakota,2010-2014,Chronic lymphocytic leukemia,All Ages,All,140,2025215,7,FALSE,(5.8 - 8.2),5.8,8.2
27037,Dakota,2005-2009,Liver and bile duct,All Ages,Male,60,959037,7.2,FALSE,(5.4 - 9.3),5.4,9.3
27037,Dakota,2005-2009,Non-Hodgkin lymphoma,All Ages,Male,215,959037,29.2,FALSE,(25.2 - 33.5),25.2,33.5
27037,Dakota,2005-2009,Brain and other nervous system,All Ages,All,98,1949630,5.2,FALSE,(4.2 - 6.4),4.2,6.4
27037,Dakota,2015-2019,Thyroid,All Ages,Male,90,1038685,8.4,FALSE,(6.7 - 10.4),6.7,10.4
27037,Dakota,2010-2014,Larynx,All Ages,Male,43,994972,4.7,FALSE,(3.3 - 6.4),3.3,6.4
27037,Dakota,2005-2009,Melanoma,All Ages,Female,201,990593,20.3,FALSE,(17.5 - 23.4),17.5,23.4
27037,Dakota,2010-2014,Brain and other nervous system,All Ages,Female,69,1030243,6.5,FALSE,(5.0 - 8.3),5,8.3
27039,Dodge,2005-2009,Melanoma,All Ages,Female,18,49205,39.6,FALSE,(23.4 - 62.5),23.4,62.5
27039,Dodge,2015-2019,Non-Hodgkin lymphoma,All Ages,All,14,103347,12.1,FALSE,(6.6 - 20.6),6.6,20.6
27039,Dodge,2005-2009,Larynx,All Ages,Male,3,49197,6.5 (UR),TRUE,(1.3 - 18.9),1.3,18.9
27039,Dodge,2015-2019,Brain and other nervous system,All Ages,All,12,103347,11.4,FALSE,(5.8 - 20.1),5.8,20.1
27039,Dodge,2010-2014,Brain and other nervous system,All Ages,All,13,101339,11.9,FALSE,(6.3 - 20.7),6.3,20.7
27039,Dodge,2010-2014,Melanoma,All Ages,Female,20,50747,41,FALSE,(24.7 - 63.7),24.7,63.7
27039,Dodge,2015-2019,Breast,All Ages,Female,62,51611,101.9,FALSE,(77.7 - 131.7),77.7,131.7
27039,Dodge,2010-2014,Non-Hodgkin lymphoma,All Ages,All,24,101339,22.6,FALSE,(14.4 - 33.9),14.4,33.9
27039,Dodge,2015-2019,Melanoma,All Ages,Female,27,51611,51.4,FALSE,(33.5 - 75.3),33.5,75.3
27039,Dodge,2010-2014,Kidney,All Ages,Female,8,50747,15.4 (UR),TRUE,(6.7 - 30.5),6.7,30.5
27039,Dodge,2015-2019,Thyroid,All Ages,Male,3,51736,5.6 (UR),TRUE,(1.2 - 16.8),1.2,16.8
27039,Dodge,2010-2014,Larynx,All Ages,Male,2,50592,4.1 (UR),TRUE,(0.5 - 14.8),0.5,14.8
27039,Dodge,2005-2009,Kidney,All Ages,Female,5,49205,9.0 (UR),TRUE,(2.9 - 21.7),2.9,21.7
27039,Dodge,2015-2019,All cancer types combined,All Ages,All,499,103347,426.1,FALSE,(388.8 - 466.1),388.8,466.1
27039,Dodge,2015-2019,Larynx,All Ages,Male,4,51736,6.2 (UR),TRUE,(1.6 - 17.1),1.6,17.1
27039,Dodge,2010-2014,Thyroid,All Ages,Male,4,50592,8.6 (UR),TRUE,(2.3 - 22.0),2.3,22
27039,Dodge,2015-2019,Kidney,All Ages,Male,15,51736,24.8,FALSE,(13.7 - 41.8),13.7,41.8
27039,Dodge,2005-2009,All cancer types combined,All Ages,Male,263,49197,582.8,FALSE,(513.9 - 658.2),513.9,658.2
27039,Dodge,2005-2009,Larynx,All Ages,Female,0,49205,null (UR),TRUE, ,null,null
27039,Dodge,2005-2009,Thyroid,All Ages,Male,7,49197,14.1 (UR),TRUE,(5.7 - 29.4),5.7,29.4
27039,Dodge,2010-2014,Kidney,All Ages,Male,14,50592,25.1,FALSE,(13.5 - 42.8),13.5,42.8
27039,Dodge,2010-2014,Larynx,All Ages,All,2,101339,2.0 (UR),TRUE,(0.2 - 7.3),0.2,7.3
27039,Dodge,2010-2014,Brain and other nervous system,All Ages,Female,3,50747,5.2 (UR),TRUE,(1.0 - 15.8),1,15.8
27039,Dodge,2010-2014,Larynx,All Ages,Female,0,50747,null (UR),TRUE, ,null,null
27039,Dodge,2015-2019,Thyroid,All Ages,All,15,103347,15,FALSE,(8.3 - 24.8),8.3,24.8
27039,Dodge,2010-2014,All cancer types combined,All Ages,Male,261,50592,520,FALSE,(457.9 - 588.3),457.9,588.3
27039,Dodge,2015-2019,Larynx,All Ages,Female,0,51611,null (UR),TRUE, ,null,null
27039,Dodge,2005-2009,Thyroid,All Ages,Female,10,49205,20.6 (UR),TRUE,(9.8 - 38.0),9.8,38
27039,Dodge,2005-2009,Kidney,All Ages,Male,12,49197,25.5,FALSE,(13.1 - 44.7),13.1,44.7
27039,Dodge,2010-2014,Thyroid,All Ages,All,14,101339,14.6,FALSE,(7.9 - 24.5),7.9,24.5
27039,Dodge,2015-2019,All cancer types combined,All Ages,Male,251,51736,438.8,FALSE,(385.0 - 498.1),385,498.1
27039,Dodge,2005-2009,Leukemia,All Ages,All,15,98402,15.4,FALSE,(8.6 - 25.4),8.6,25.4
27039,Dodge,2015-2019,Kidney,All Ages,All,26,103347,21.1,FALSE,(13.7 - 31.4),13.7,31.4
27039,Dodge,2010-2014,Leukemia,All Ages,All,24,101339,23,FALSE,(14.7 - 34.4),14.7,34.4
27039,Dodge,2010-2014,Kidney,All Ages,All,22,101339,20.1,FALSE,(12.5 - 30.7),12.5,30.7
27039,Dodge,2005-2009,Thyroid,All Ages,All,17,98402,17.7,FALSE,(10.3 - 28.3),10.3,28.3
27039,Dodge,2005-2009,All cancer types combined,All Ages,Female,223,49205,440.3,FALSE,(383.7 - 503.0),383.7,503
27039,Dodge,2005-2009,Larynx,All Ages,All,3,98402,3.2 (UR),TRUE,(0.6 - 9.3),0.6,9.3
27039,Dodge,2015-2019,Leukemia,All Ages,All,19,103347,16.7,FALSE,(10.0 - 26.4),10,26.4
27039,Dodge,2005-2009,Kidney,All Ages,All,17,98402,17.3,FALSE,(10.1 - 27.8),10.1,27.8
27039,Dodge,2015-2019,Pancreas,All Ages,Female,5,51611,7.6 (UR),TRUE,(2.4 - 18.8),2.4,18.8
27039,Dodge,2005-2009,Mesothelioma,All Ages,Female,0,49205,null (UR),TRUE, ,null,null
27039,Dodge,2005-2009,Mesothelioma,All Ages,Male,1,49197,2.6 (UR),TRUE,(0.1 - 13.2),0.1,13.2
27039,Dodge,2010-2014,All cancer types combined,All Ages,Female,244,50747,446.9,FALSE,(391.7 - 507.7),391.7,507.7
27039,Dodge,2005-2009,Leukemia,All Ages,Male,8,49197,17.5 (UR),TRUE,(7.5 - 34.6),7.5,34.6
27039,Dodge,2015-2019,Esophagus,All Ages,Female,0,51611,null (UR),TRUE, ,null,null
27039,Dodge,2010-2014,Mesothelioma,All Ages,Male,2,50592,3.6 (UR),TRUE,(0.4 - 13.8),0.4,13.8
27039,Dodge,2010-2014,Brain and other nervous system,All Ages,Male,10,50592,19.5 (UR),TRUE,(9.2 - 36.4),9.2,36.4
27039,Dodge,2010-2014,Mesothelioma,All Ages,Female,0,50747,null (UR),TRUE, ,null,null
27039,Dodge,2010-2014,Pancreas,All Ages,Female,8,50747,14.4 (UR),TRUE,(6.1 - 28.8),6.1,28.8
27039,Dodge,2010-2014,Leukemia,All Ages,Male,14,50592,28.5,FALSE,(15.5 - 48.0),15.5,48
27039,Dodge,2015-2019,All cancer types combined,All Ages,Female,248,51611,418.4,FALSE,(366.7 - 475.4),366.7,475.4
27039,Dodge,2010-2014,Esophagus,All Ages,Female,0,50747,null (UR),TRUE, ,null,null
27039,Dodge,2015-2019,Larynx,All Ages,All,4,103347,3.1 (UR),TRUE,(0.8 - 8.4),0.8,8.4
27039,Dodge,2015-2019,Leukemia,All Ages,Male,12,51736,20.5,FALSE,(10.5 - 36.6),10.5,36.6
27039,Dodge,2005-2009,Pancreas,All Ages,Female,3,49205,6.3 (UR),TRUE,(1.3 - 18.3),1.3,18.3
27039,Dodge,2005-2009,Leukemia,All Ages,Female,7,49205,12.5 (UR),TRUE,(5.0 - 26.5),5,26.5
27039,Dodge,2005-2009,Esophagus,All Ages,Female,0,49205,null (UR),TRUE, ,null,null
27039,Dodge,2005-2009,Acute myeloid leukemia,All Ages,All,5,98402,5.6 (UR),TRUE,(1.8 - 13.0),1.8,13
27039,Dodge,2015-2019,Pancreas,All Ages,Male,8,51736,15.1 (UR),TRUE,(6.4 - 30.2),6.4,30.2
27039,Dodge,2010-2014,Leukemia,All Ages,Female,10,50747,17.7 (UR),TRUE,(8.4 - 33.2),8.4,33.2
27039,Dodge,2015-2019,Esophagus,All Ages,Male,5,51736,8.2 (UR),TRUE,(2.6 - 20.1),2.6,20.1
27039,Dodge,2010-2014,Acute myeloid leukemia,All Ages,All,8,101339,7.7 (UR),TRUE,(3.3 - 15.4),3.3,15.4
27039,Dodge,2015-2019,Leukemia,All Ages,Female,7,51611,11.7 (UR),TRUE,(4.6 - 24.9),4.6,24.9
27039,Dodge,2010-2014,Esophagus,All Ages,Male,6,50592,11.2 (UR),TRUE,(4.0 - 24.9),4,24.9
27039,Dodge,2015-2019,Brain and other nervous system,All Ages,Female,8,51611,15.3 (UR),TRUE,(6.5 - 30.4),6.5,30.4
27039,Dodge,2010-2014,Pancreas,All Ages,Male,7,50592,13.1 (UR),TRUE,(5.2 - 27.4),5.2,27.4
27039,Dodge,2005-2009,Pancreas,All Ages,Male,4,49197,9.9 (UR),TRUE,(2.7 - 24.7),2.7,24.7
27039,Dodge,2015-2019,Acute myeloid leukemia,All Ages,All,5,103347,4.3 (UR),TRUE,(1.4 - 10.3),1.4,10.3
27039,Dodge,2005-2009,Liver and bile duct,All Ages,All,7,98402,7.1 (UR),TRUE,(2.8 - 14.7),2.8,14.7
27039,Dodge,2005-2009,Esophagus,All Ages,Male,3,49197,6.3 (UR),TRUE,(1.3 - 18.6),1.3,18.6
27039,Dodge,2010-2014,Liver and bile duct,All Ages,All,3,101339,2.9 (UR),TRUE,(0.6 - 8.7),0.6,8.7
27039,Dodge,2015-2019,Pancreas,All Ages,All,13,103347,11.1,FALSE,(5.8 - 19.4),5.8,19.4
27039,Dodge,2015-2019,Esophagus,All Ages,All,5,103347,4.0 (UR),TRUE,(1.3 - 9.8),1.3,9.8
27039,Dodge,2005-2009,Acute myeloid leukemia,All Ages,Male,3,49197,7.6 (UR),TRUE,(1.6 - 21.4),1.6,21.4
27039,Dodge,2015-2019,Liver and bile duct,All Ages,All,7,103347,6.3 (UR),TRUE,(2.5 - 13.2),2.5,13.2
27039,Dodge,2010-2014,Esophagus,All Ages,All,6,101339,5.2 (UR),TRUE,(1.9 - 11.7),1.9,11.7
27039,Dodge,2010-2014,Pancreas,All Ages,All,15,101339,13.8,FALSE,(7.6 - 23.0),7.6,23
27039,Dodge,2010-2014,Acute myeloid leukemia,All Ages,Male,3,50592,6.2 (UR),TRUE,(1.3 - 18.1),1.3,18.1
27039,Dodge,2005-2009,Liver and bile duct,All Ages,Male,4,49197,8.5 (UR),TRUE,(2.3 - 21.9),2.3,21.9
27039,Dodge,2005-2009,Brain and other nervous system,All Ages,Female,1,49205,1.9 (UR),TRUE,(0.0 - 11.1),0,11.1
27039,Dodge,2015-2019,Mesothelioma,All Ages,All,0,103347,null (UR),TRUE, ,null,null
27039,Dodge,2005-2009,Esophagus,All Ages,All,3,98402,3.1 (UR),TRUE,(0.6 - 9.1),0.6,9.1
27039,Dodge,2005-2009,Pancreas,All Ages,All,7,98402,7.6 (UR),TRUE,(3.0 - 15.5),3,15.5
27039,Dodge,2015-2019,Acute myeloid leukemia,All Ages,Male,3,51736,5.3 (UR),TRUE,(1.1 - 16.1),1.1,16.1
27039,Dodge,2010-2014,Liver and bile duct,All Ages,Male,3,50592,6.0 (UR),TRUE,(1.2 - 18.0),1.2,18
27039,Dodge,2015-2019,Liver and bile duct,All Ages,Male,3,51736,6.1 (UR),TRUE,(1.2 - 17.7),1.2,17.7
27039,Dodge,2015-2019,Colorectal,All Ages,Female,23,51611,39.5,FALSE,(24.9 - 59.8),24.9,59.8
27039,Dodge,2015-2019,Oral and pharyngeal,All Ages,Female,4,51611,5.2 (UR),TRUE,(1.4 - 14.8),1.4,14.8
27039,Dodge,2005-2009,Acute myeloid leukemia,All Ages,Female,2,49205,4.4 (UR),TRUE,(0.5 - 15.5),0.5,15.5
27039,Dodge,2005-2009,Liver and bile duct,All Ages,Female,3,49205,6.2 (UR),TRUE,(1.3 - 18.0),1.3,18
27039,Dodge,2010-2014,Colorectal,All Ages,Female,16,50747,28.5,FALSE,(16.1 - 46.8),16.1,46.8
27039,Dodge,2010-2014,Oral and pharyngeal,All Ages,Female,7,50747,12.6 (UR),TRUE,(5.0 - 26.5),5,26.5
27039,Dodge,2010-2014,Liver and bile duct,All Ages,Female,0,50747,null (UR),TRUE, ,null,null
27039,Dodge,2005-2009,Colorectal,All Ages,Female,20,49205,39.2,FALSE,(23.6 - 61.2),23.6,61.2
27039,Dodge,2010-2014,Acute myeloid leukemia,All Ages,Female,5,50747,8.9 (UR),TRUE,(2.8 - 21.3),2.8,21.3
27039,Dodge,2015-2019,Liver and bile duct,All Ages,Female,4,51611,6.9 (UR),TRUE,(1.8 - 18.3),1.8,18.3
27039,Dodge,2015-2019,Colorectal,All Ages,Male,24,51736,41.9,FALSE,(26.5 - 63.1),26.5,63.1
27039,Dodge,2005-2009,Oral and pharyngeal,All Ages,Female,4,49205,8.3 (UR),TRUE,(2.3 - 21.3),2.3,21.3
27039,Dodge,2015-2019,Oral and pharyngeal,All Ages,Male,11,51736,19.8,FALSE,(9.7 - 36.0),9.7,36
27039,Dodge,2005-2009,Brain and other nervous system,All Ages,Male,3,49197,6.0 (UR),TRUE,(1.2 - 17.8),1.2,17.8
27039,Dodge,2015-2019,Mesothelioma,All Ages,Female,0,51611,null (UR),TRUE, ,null,null
27039,Dodge,2015-2019,Brain and other nervous system,All Ages,Male,4,51736,7.4 (UR),TRUE,(1.9 - 19.5),1.9,19.5
27039,Dodge,2015-2019,Acute myeloid leukemia,All Ages,Female,2,51611,3.0 (UR),TRUE,(0.3 - 12.0),0.3,12
27039,Dodge,2005-2009,Lung and bronchus,All Ages,All,56,98402,58.3,FALSE,(43.9 - 75.7),43.9,75.7
27039,Dodge,2010-2014,Colorectal,All Ages,Male,21,50592,42.3,FALSE,(25.9 - 65.2),25.9,65.2
27039,Dodge,2010-2014,Oral and pharyngeal,All Ages,Male,9,50592,15.7 (UR),TRUE,(7.1 - 30.6),7.1,30.6
27039,Dodge,2010-2014,Lung and bronchus,All Ages,All,66,101339,62.9,FALSE,(48.5 - 80.3),48.5,80.3
27039,Dodge,2005-2009,Breast,All Ages,Female,73,49205,143.1,FALSE,(111.9 - 180.4),111.9,180.4
27039,Dodge,2005-2009,Bladder,All Ages,All,26,98402,26.4,FALSE,(17.2 - 38.9),17.2,38.9
27039,Dodge,2005-2009,Colorectal,All Ages,Male,26,49197,60,FALSE,(39.1 - 87.9),39.1,87.9
27039,Dodge,2015-2019,Lung and bronchus,All Ages,All,60,103347,49.3,FALSE,(37.4 - 63.9),37.4,63.9
