"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Latitude","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocatioin"
2018,"IN","Indiana","Whitley","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.5,6.7,34074,41.13930903,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.50505034 41.13930903)"
2018,"IA","Iowa","Adair","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,7.7,9.4,7063,41.33075609,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.47105874 41.33075609)"
2018,"IA","Iowa","Adair","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.5,6.5,7063,41.33075609,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.47105874 41.33075609)"
2018,"IA","Iowa","Adams","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,7.6,9.3,3645,41.02901204,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.6993121 41.02901204)"
2018,"IA","Iowa","Adams","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.4,6.4,3645,41.02901204,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.6993121 41.02901204)"
2018,"IA","Iowa","Allamakee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.9,NA,NA,7.9,9.8,13832,43.2841423,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.37807715 43.2841423)"
2018,"IA","Iowa","Allamakee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.6,6.8,13832,43.2841423,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.37807715 43.2841423)"
2018,"IA","Iowa","Appanoose","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.4,NA,NA,8.4,10.4,12437,40.74324681,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.86864604 40.74324681)"
2018,"IA","Iowa","Appanoose","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6,7.3,12437,40.74324681,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.86864604 40.74324681)"
2018,"IA","Iowa","Audubon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.9,NA,NA,8,10,5506,41.6844628,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.90581859 41.6844628)"
2018,"IA","Iowa","Audubon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.4,6.5,5506,41.6844628,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.90581859 41.6844628)"
2018,"IA","Iowa","Benton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.6,8,25642,42.0802159,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.06460929 42.0802159)"
2018,"IA","Iowa","Benton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5.1,6.1,25642,42.0802159,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.06460929 42.0802159)"
2018,"IA","Iowa","Black Hawk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,NA,NA,6,7.3,132408,42.47010183,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.30869072 42.47010183)"
2018,"IA","Iowa","Black Hawk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.5,6.6,132408,42.47010183,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.30869072 42.47010183)"
2018,"IA","Iowa","Boone","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.1,NA,NA,6.4,7.9,26346,42.03667226,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.93138861 42.03667226)"
2018,"IA","Iowa","Boone","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,5.2,6.3,26346,42.03667226,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.93138861 42.03667226)"
2018,"IA","Iowa","Bremer","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.7,NA,NA,6,7.4,24947,42.77458494,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.31797633 42.77458494)"
2018,"IA","Iowa","Bremer","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.3,NA,NA,4.8,5.9,24947,42.77458494,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.31797633 42.77458494)"
2018,"IA","Iowa","Buchanan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.6,8,21199,42.47108587,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.83755723 42.47108587)"
2018,"IA","Iowa","Buchanan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.2,6.3,21199,42.47108587,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.83755723 42.47108587)"
2018,"IA","Iowa","Buena Vista","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,6.8,8.3,19874,42.73545875,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.15100162 42.73545875)"
2018,"IA","Iowa","Buena Vista","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.9,7,19874,42.73545875,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.15100162 42.73545875)"
2018,"IA","Iowa","Butler","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,7.3,9,14539,42.73173816,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.79017341 42.73173816)"
2018,"IA","Iowa","Butler","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,5.2,6.3,14539,42.73173816,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.79017341 42.73173816)"
2018,"IA","Iowa","Calhoun","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.6,NA,NA,7.7,9.6,9699,42.38521126,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.64046395 42.38521126)"
2018,"IA","Iowa","Calhoun","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.6,6.7,9699,42.38521126,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.64046395 42.38521126)"
2018,"IA","Iowa","Carroll","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.6,NA,NA,6.7,8.4,20154,42.03617207,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.86032705 42.03617207)"
2018,"IA","Iowa","Carroll","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5,6.1,20154,42.03617207,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.86032705 42.03617207)"
2018,"IA","Iowa","Cass","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9,NA,NA,8,10,12930,41.33146007,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.92791359 41.33146007)"
2018,"IA","Iowa","Cass","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.3,NA,NA,5.7,6.9,12930,41.33146007,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.92791359 41.33146007)"
2018,"IA","Iowa","Cedar","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,NA,NA,6.4,7.9,18627,41.77233777,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.13246684 41.77233777)"
2018,"IA","Iowa","Cedar","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.9,5.9,18627,41.77233777,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.13246684 41.77233777)"
2018,"IA","Iowa","Cerro Gordo","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7.1,8.6,42647,43.08177563,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.2612239 43.08177563)"
2018,"IA","Iowa","Cerro Gordo","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,5.2,6.3,42647,43.08177563,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.2612239 43.08177563)"
2018,"IA","Iowa","Cherokee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.7,NA,NA,7.7,9.7,11321,42.73538914,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.62389402 42.73538914)"
2018,"IA","Iowa","Cherokee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.3,6.4,11321,42.73538914,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.62389402 42.73538914)"
2018,"IA","Iowa","Chickasaw","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,7.3,8.9,11964,43.06006651,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.31765448 43.06006651)"
2018,"IA","Iowa","Chickasaw","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.3,6.4,11964,43.06006651,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.31765448 43.06006651)"
2018,"IA","Iowa","Clarke","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.4,9,9423,41.02910749,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.78499688 41.02910749)"
2018,"IA","Iowa","Clarke","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.3,NA,NA,5.8,6.9,9423,41.02910749,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.78499688 41.02910749)"
2018,"IA","Iowa","Clay","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,7.2,8.9,16134,43.08247182,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.15096481 43.08247182)"
2018,"IA","Iowa","Clay","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.4,6.5,16134,43.08247182,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.15096481 43.08247182)"
2018,"IA","Iowa","Clayton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9,NA,NA,8.1,9.9,17556,42.84449371,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.34142108 42.84449371)"
2018,"IA","Iowa","Clayton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.6,6.8,17556,42.84449371,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.34142108 42.84449371)"
2018,"IA","Iowa","Clinton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.5,9.1,46518,41.89792461,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.53230889 41.89792461)"
2018,"IA","Iowa","Clinton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.3,NA,NA,5.7,6.9,46518,41.89792461,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.53230889 41.89792461)"
2018,"IA","Iowa","Crawford","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,7.4,9,17158,42.03717842,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.38197668 42.03717842)"
2018,"IA","Iowa","Crawford","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6,7.3,17158,42.03717842,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.38197668 42.03717842)"
2018,"IA","Iowa","Dallas","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.7,NA,NA,4.2,5.2,90180,41.68492618,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.03968953 41.68492618)"
2018,"IA","Iowa","Dallas","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.7,NA,NA,4.2,5.2,90180,41.68492618,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.03968953 41.68492618)"
2018,"IA","Iowa","Davis","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.3,9.3,9017,40.74775139,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.41006563 40.74775139)"
2018,"IA","Iowa","Davis","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.7,7.1,9017,40.74775139,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.41006563 40.74775139)"
2018,"IA","Iowa","Decatur","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.5,9.3,7890,40.73780689,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.78644163 40.73780689)"
2018,"IA","Iowa","Decatur","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6.2,7.5,7890,40.73780689,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.78644163 40.73780689)"
2018,"IA","Iowa","Delaware","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,7.2,8.9,17069,42.47128287,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.36699389 42.47128287)"
2018,"IA","Iowa","Delaware","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.5,6.6,17069,42.47128287,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.36699389 42.47128287)"
2018,"IA","Iowa","Des Moines","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.5,9.1,39138,40.92304427,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.18142012 40.92304427)"
2018,"IA","Iowa","Des Moines","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.7,6.8,39138,40.92304427,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.18142012 40.92304427)"
2018,"IA","Iowa","Dickinson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,7.1,8.9,17153,43.37782493,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.15099396 43.37782493)"
2018,"IA","Iowa","Dickinson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.8,5.9,17153,43.37782493,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.15099396 43.37782493)"
2018,"IA","Iowa","Dubuque","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.7,NA,NA,6,7.5,96854,42.46868108,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.88219145 42.46868108)"
2018,"IA","Iowa","Dubuque","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,5,6.1,96854,42.46868108,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.88219145 42.46868108)"
2018,"IA","Iowa","Emmet","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.5,9.3,9253,43.3778228,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.67861386 43.3778228)"
2018,"IA","Iowa","Emmet","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.6,6.9,9253,43.3778228,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.67861386 43.3778228)"
2018,"IA","Iowa","Fayette","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.5,9.3,19660,42.86275777,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.84447588 42.86275777)"
2018,"IA","Iowa","Fayette","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.6,6.8,19660,42.86275777,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.84447588 42.86275777)"
2018,"IA","Iowa","Floyd","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.7,NA,NA,7.8,9.7,15761,43.0600053,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.78940097 43.0600053)"
2018,"IA","Iowa","Floyd","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.3,NA,NA,5.7,6.9,15761,43.0600053,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.78940097 43.0600053)"
2018,"IA","Iowa","Franklin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.8,NA,NA,7.9,9.8,10124,42.73270366,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.26256737 42.73270366)"
2018,"IA","Iowa","Franklin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.8,7,10124,42.73270366,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.26256737 42.73270366)"
2018,"IA","Iowa","Fremont","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.7,NA,NA,7.8,9.6,6993,40.74552519,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.60474436 40.74552519)"
2018,"IA","Iowa","Fremont","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.6,6.7,6993,40.74552519,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.60474436 40.74552519)"
2018,"IA","Iowa","Greene","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.5,9.2,8981,42.03614551,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.39658081 42.03614551)"
2018,"IA","Iowa","Greene","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.4,6.5,8981,42.03614551,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.39658081 42.03614551)"
2018,"IA","Iowa","Grundy","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.5,8.1,12304,42.40195716,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.7914653 42.40195716)"
